# Program:featureCounts v2.1.1; Command:"featureCounts" "-F" "GFF" "-t" "CDS" "-g" "ID" "-a" "e745_annot.gff" "-o" "tnseq_master_counts.txt" "alignments/trim_ERR1801006_pass.bam" "alignments/trim_ERR1801007_pass.bam" "alignments/trim_ERR1801008_pass.bam" "alignments/trim_ERR1801009_pass.bam" "alignments/trim_ERR1801010_pass.bam" "alignments/trim_ERR1801011_pass.bam" "alignments/trim_ERR1801012_pass.bam" "alignments/trim_ERR1801013_pass.bam" "alignments/trim_ERR1801014_pass.bam" 
Geneid	Chr	Start	End	Strand	Length	alignments/trim_ERR1801006_pass.bam	alignments/trim_ERR1801007_pass.bam	alignments/trim_ERR1801008_pass.bam	alignments/trim_ERR1801009_pass.bam	alignments/trim_ERR1801010_pass.bam	alignments/trim_ERR1801011_pass.bam	alignments/trim_ERR1801012_pass.bam	alignments/trim_ERR1801013_pass.bam	alignments/trim_ERR1801014_pass.bam
IBPFAHIO_00285	tig00000001	277896	279053	+	1158	0	0	0	0	0	0	0	0	0
IBPFAHIO_00286	tig00000001	279079	279519	-	441	0	0	0	0	0	0	0	0	0
IBPFAHIO_00287	tig00000001	279679	280185	+	507	0	86	0	116	0	0	0	0	0
IBPFAHIO_00288	tig00000001	280362	282266	+	1905	101	61	63	190	109	57	82	37	57
IBPFAHIO_00289	tig00000001	282271	283272	+	1002	76	30	13	60	27	112	0	30	218
IBPFAHIO_00290	tig00000001	283474	283680	-	207	0	0	0	0	0	0	0	0	0
IBPFAHIO_00291	tig00000001	284325	285173	-	849	0	0	53	0	0	102	3	0	0
IBPFAHIO_00292	tig00000001	285337	286239	+	903	24	29	20	18	20	74	23	37	9
IBPFAHIO_00293	tig00000001	286241	287242	+	1002	0	1	0	0	0	0	0	0	0
IBPFAHIO_00294	tig00000001	287251	287523	+	273	0	0	0	0	0	15	0	0	0
IBPFAHIO_00295	tig00000001	287556	288353	+	798	0	1	0	0	0	59	0	0	0
IBPFAHIO_00296	tig00000001	288367	289200	+	834	0	1	0	0	0	0	0	0	0
IBPFAHIO_00297	tig00000001	289218	290075	+	858	0	0	0	0	0	0	0	0	0
IBPFAHIO_00298	tig00000001	290097	290606	+	510	0	0	0	0	0	0	0	0	0
IBPFAHIO_00299	tig00000001	290643	291044	+	402	139	208	0	154	113	0	61	38	0
IBPFAHIO_00300	tig00000001	291087	291509	+	423	1	54	0	35	0	48	0	29	20
IBPFAHIO_00301	tig00000001	291543	291986	+	444	315	36	151	0	0	148	169	58	0
IBPFAHIO_00302	tig00000001	292003	293088	+	1086	0	0	0	0	0	0	0	0	0
IBPFAHIO_00303	tig00000001	293081	293794	+	714	0	0	0	0	0	0	0	0	0
IBPFAHIO_00304	tig00000001	294001	294150	-	150	0	0	0	0	0	0	0	0	0
IBPFAHIO_00305	tig00000001	294546	294746	+	201	0	0	0	0	0	0	0	0	0
IBPFAHIO_00306	tig00000001	295779	295877	+	99	0	0	0	0	0	0	0	0	0
IBPFAHIO_00307	tig00000001	295938	296303	-	366	0	0	0	0	0	0	0	0	0
IBPFAHIO_00308	tig00000001	296379	296624	-	246	0	0	199	0	0	0	0	0	0
IBPFAHIO_00309	tig00000001	296694	296948	-	255	0	0	0	0	0	0	0	0	0
IBPFAHIO_00310	tig00000001	297112	297417	-	306	124	0	0	0	0	2	0	0	0
IBPFAHIO_00312	tig00000001	298079	298576	-	498	0	0	0	0	0	0	0	0	0
IBPFAHIO_00313	tig00000001	298616	299425	-	810	0	0	0	0	0	0	0	49	0
IBPFAHIO_00314	tig00000001	299758	300615	+	858	0	0	0	0	0	0	0	0	0
IBPFAHIO_00315	tig00000001	300608	301510	+	903	0	30	0	31	0	0	0	35	0
IBPFAHIO_00316	tig00000001	301543	301893	+	351	0	0	0	0	0	0	0	0	0
IBPFAHIO_00317	tig00000001	301927	302865	+	939	0	0	0	0	0	0	0	0	0
IBPFAHIO_00318	tig00000001	302943	303836	+	894	0	0	0	0	0	0	0	0	0
IBPFAHIO_00319	tig00000001	303874	304437	+	564	1	0	0	0	0	27	0	0	0
IBPFAHIO_00320	tig00000001	304451	304639	+	189	0	0	0	0	0	0	0	0	0
IBPFAHIO_00321	tig00000001	304652	304750	+	99	0	0	0	0	0	0	0	0	0
IBPFAHIO_00322	tig00000001	304747	305553	+	807	0	0	0	0	0	0	0	0	0
IBPFAHIO_00323	tig00000001	305585	305827	+	243	0	0	0	0	0	0	0	0	0
IBPFAHIO_00324	tig00000001	306083	306454	-	372	0	0	0	0	0	0	0	0	0
IBPFAHIO_00325	tig00000001	307090	307317	-	228	0	0	0	0	0	0	0	0	0
IBPFAHIO_00326	tig00000001	307326	307799	-	474	0	0	0	0	0	52	0	0	0
IBPFAHIO_00327	tig00000001	308439	308612	-	174	12	122	0	21	0	120	0	1	16
IBPFAHIO_00328	tig00000001	309029	309595	+	567	0	0	0	0	0	0	0	0	0
IBPFAHIO_00329	tig00000001	309608	309796	+	189	0	0	0	0	0	0	0	0	0
IBPFAHIO_00330	tig00000001	309809	310366	+	558	0	0	0	0	0	0	0	0	0
IBPFAHIO_00331	tig00000001	310398	310640	+	243	0	0	0	0	0	0	0	0	0
IBPFAHIO_00332	tig00000001	310824	312119	-	1296	41	11	0	10	12	8	8	7	9
IBPFAHIO_00333	tig00000001	312503	313717	+	1215	0	0	0	0	0	0	0	0	0
IBPFAHIO_00334	tig00000001	313748	315175	+	1428	0	0	0	0	0	0	0	0	0
IBPFAHIO_00335	tig00000001	315198	316124	+	927	0	0	0	0	0	0	0	0	0
IBPFAHIO_00336	tig00000001	316332	317792	+	1461	0	2	475	0	0	5	28	8	0
IBPFAHIO_00337	tig00000001	318013	319776	+	1764	36	29	68	197	9	153	12	162	122
IBPFAHIO_00338	tig00000001	319962	320318	+	357	0	0	0	0	0	0	0	0	0
IBPFAHIO_00339	tig00000001	320427	321110	+	684	0	26	0	0	0	0	0	1	5
IBPFAHIO_00340	tig00000001	321257	321871	+	615	0	0	0	0	0	0	0	0	0
IBPFAHIO_00341	tig00000001	321887	322093	+	207	0	0	0	0	0	0	0	0	0
IBPFAHIO_00342	tig00000001	322609	323772	+	1164	438	484	346	1084	71	639	267	353	374
IBPFAHIO_00343	tig00000001	323864	324619	+	756	0	0	0	0	0	0	0	0	0
IBPFAHIO_00344	tig00000001	324677	326716	+	2040	0	0	0	0	0	0	0	0	0
IBPFAHIO_00345	tig00000001	326825	327433	-	609	0	0	0	0	0	0	0	0	0
IBPFAHIO_00346	tig00000001	327430	327975	-	546	0	108	120	139	0	156	83	90	0
IBPFAHIO_00347	tig00000001	328129	328659	-	531	0	0	92	187	0	132	0	151	101
IBPFAHIO_00348	tig00000001	328758	329108	-	351	0	0	0	0	0	0	0	0	0
IBPFAHIO_00349	tig00000001	329265	330794	-	1530	0	0	0	0	0	0	0	0	0
IBPFAHIO_00350	tig00000001	330804	331367	-	564	0	0	1	0	0	0	0	0	0
IBPFAHIO_00351	tig00000001	331511	332173	-	663	0	0	0	0	0	57	104	0	0
IBPFAHIO_00352	tig00000001	332357	334342	+	1986	0	0	0	0	0	0	0	0	0
IBPFAHIO_00353	tig00000001	334332	335105	+	774	0	0	0	0	0	0	0	0	0
IBPFAHIO_00354	tig00000001	335185	336738	-	1554	0	0	0	0	0	0	0	0	0
IBPFAHIO_00355	tig00000001	336885	337472	+	588	0	0	0	0	0	0	0	0	0
IBPFAHIO_00356	tig00000001	337584	338174	+	591	0	0	0	0	0	0	0	0	0
IBPFAHIO_00357	tig00000001	338300	339337	-	1038	0	0	0	0	0	0	0	0	0
IBPFAHIO_00358	tig00000001	339488	339928	-	441	0	0	0	0	0	0	0	0	0
IBPFAHIO_00359	tig00000001	339985	340395	-	411	0	0	0	0	0	0	0	0	0
IBPFAHIO_00360	tig00000001	340576	341010	-	435	0	3	0	0	0	0	0	0	0
IBPFAHIO_00361	tig00000001	341110	341880	-	771	0	0	0	0	0	0	0	0	0
IBPFAHIO_00362	tig00000001	342347	344113	+	1767	0	0	0	0	0	0	0	0	0
IBPFAHIO_00363	tig00000001	344215	345474	+	1260	0	27	0	1	28	44	0	0	0
IBPFAHIO_00364	tig00000001	345621	346922	+	1302	0	42	0	0	0	0	0	0	0
IBPFAHIO_00365	tig00000001	346925	347776	+	852	0	0	0	0	0	0	0	0	0
IBPFAHIO_00366	tig00000001	347789	348604	+	816	0	2	0	74	0	35	0	0	6
IBPFAHIO_00367	tig00000001	348755	349921	+	1167	0	5	0	0	0	0	0	0	0
IBPFAHIO_00368	tig00000001	350151	350798	+	648	0	0	0	0	177	66	0	0	0
IBPFAHIO_00369	tig00000001	350882	351826	+	945	0	0	0	0	0	0	0	0	0
IBPFAHIO_00370	tig00000001	351961	353412	+	1452	0	0	0	0	0	0	0	0	0
IBPFAHIO_00371	tig00000001	353433	354269	+	837	0	0	0	0	0	0	0	0	0
IBPFAHIO_00372	tig00000001	354269	354928	+	660	0	0	0	0	0	0	0	59	0
IBPFAHIO_00373	tig00000001	355054	355743	+	690	55	0	0	0	0	205	178	60	53
IBPFAHIO_00374	tig00000001	355749	356705	+	957	0	7	0	0	0	15	0	0	0
IBPFAHIO_00375	tig00000001	356749	357261	+	513	0	22	0	0	0	0	0	0	0
IBPFAHIO_00376	tig00000001	357517	358065	-	549	0	0	0	0	0	0	0	0	0
IBPFAHIO_00377	tig00000001	358154	359335	-	1182	0	0	0	0	0	16	0	0	5
IBPFAHIO_00378	tig00000001	359571	361079	-	1509	0	0	0	0	0	0	0	0	0
IBPFAHIO_00379	tig00000001	361238	361429	+	192	0	0	0	0	0	0	0	0	0
IBPFAHIO_00380	tig00000001	361632	362549	+	918	0	0	0	0	0	0	0	0	0
IBPFAHIO_00381	tig00000001	362542	363615	+	1074	0	0	0	0	0	0	0	0	0
IBPFAHIO_00382	tig00000001	363763	364281	+	519	0	0	0	53	0	42	0	0	0
IBPFAHIO_00383	tig00000001	364262	364654	+	393	0	0	0	0	0	0	0	19	0
IBPFAHIO_00384	tig00000001	364730	365665	+	936	0	0	0	0	0	0	0	0	0
IBPFAHIO_00385	tig00000001	365798	366577	+	780	0	0	0	0	34	27	58	0	0
IBPFAHIO_00386	tig00000001	366570	366887	+	318	0	0	0	0	0	0	0	0	0
IBPFAHIO_00387	tig00000001	367131	368741	+	1611	0	31	0	0	0	0	89	22	0
IBPFAHIO_00388	tig00000001	368898	369746	+	849	0	0	0	0	0	0	0	0	0
IBPFAHIO_00389	tig00000001	369977	370456	+	480	171	249	90	65	79	36	154	40	45
IBPFAHIO_00390	tig00000001	370489	372717	+	2229	3	15	0	0	0	3	18	6	70
IBPFAHIO_00391	tig00000001	372846	374489	+	1644	0	34	48	147	0	98	0	110	0
IBPFAHIO_00392	tig00000001	374562	375107	-	546	0	0	0	0	0	128	0	0	0
IBPFAHIO_00393	tig00000001	375130	375615	-	486	68	22	0	139	0	110	102	87	198
IBPFAHIO_00394	tig00000001	375763	376416	-	654	0	0	0	0	0	0	0	0	0
IBPFAHIO_00395	tig00000001	376547	378091	-	1545	55	0	0	0	0	0	82	0	0
IBPFAHIO_00396	tig00000001	378196	379227	-	1032	0	0	0	0	0	0	0	0	0
IBPFAHIO_00397	tig00000001	379951	380937	+	987	0	0	0	0	0	0	0	0	0
IBPFAHIO_00398	tig00000001	381088	382428	-	1341	0	0	0	0	0	0	0	0	0
IBPFAHIO_00399	tig00000001	382433	382990	-	558	0	17	0	0	4	17	0	30	22
IBPFAHIO_00400	tig00000001	383328	384401	+	1074	8	106	102	156	0	0	30	131	85
IBPFAHIO_00401	tig00000001	384407	384709	+	303	0	0	0	0	0	0	0	0	0
IBPFAHIO_00402	tig00000001	384781	385092	+	312	0	0	0	0	0	0	0	0	0
IBPFAHIO_00403	tig00000001	385100	385747	+	648	0	1	0	0	0	26	0	1	0
IBPFAHIO_00404	tig00000001	385820	387211	-	1392	50	29	0	0	0	0	0	4	88
IBPFAHIO_00405	tig00000001	387468	387809	+	342	0	3	15	0	0	40	45	29	0
IBPFAHIO_00406	tig00000001	387917	388258	+	342	0	0	0	0	0	0	0	0	0
IBPFAHIO_00407	tig00000001	388298	390856	+	2559	0	6	33	0	0	0	31	55	18
IBPFAHIO_00408	tig00000001	390859	391701	+	843	0	4	0	0	0	2	0	1	0
IBPFAHIO_00409	tig00000001	391716	392279	+	564	0	0	0	0	0	0	0	0	0
IBPFAHIO_00410	tig00000001	392276	394153	+	1878	391	138	627	434	52	896	400	480	496
IBPFAHIO_00411	tig00000001	394245	395087	+	843	0	0	0	0	0	0	0	0	0
IBPFAHIO_00412	tig00000001	395239	396114	-	876	0	0	0	0	0	0	0	0	0
IBPFAHIO_00413	tig00000001	396321	397352	+	1032	0	0	0	0	0	0	0	0	0
IBPFAHIO_00414	tig00000001	397441	397731	+	291	0	0	0	0	0	0	0	0	0
IBPFAHIO_00415	tig00000001	397926	399941	+	2016	0	0	0	0	0	0	0	0	0
IBPFAHIO_00416	tig00000001	399943	400227	+	285	393	0	0	0	26	44	0	0	0
IBPFAHIO_00417	tig00000001	400253	401626	+	1374	0	22	0	0	0	0	0	0	0
IBPFAHIO_00418	tig00000001	401709	403724	-	2016	122	174	317	119	0	147	89	0	63
IBPFAHIO_00419	tig00000001	403746	404954	-	1209	0	0	0	0	0	0	0	0	0
IBPFAHIO_00420	tig00000001	405181	406125	+	945	0	11	0	0	0	21	64	0	0
IBPFAHIO_00421	tig00000001	406170	406343	+	174	0	0	0	0	0	0	0	0	0
IBPFAHIO_00422	tig00000001	406421	407365	+	945	0	15	223	0	48	51	2	4	0
IBPFAHIO_00423	tig00000001	408031	408429	-	399	0	0	0	0	0	0	0	0	0
IBPFAHIO_00424	tig00000001	408426	408662	-	237	0	0	0	0	0	0	0	0	0
IBPFAHIO_00425	tig00000001	408822	409139	-	318	0	0	0	0	0	0	0	0	0
IBPFAHIO_00426	tig00000001	409396	411504	-	2109	230	576	46	614	213	613	266	588	455
IBPFAHIO_00427	tig00000001	411678	412088	-	411	0	0	0	0	0	0	0	0	0
IBPFAHIO_00428	tig00000001	412205	413368	-	1164	0	0	0	0	0	9	0	1	0
IBPFAHIO_00429	tig00000001	413546	414400	-	855	0	0	0	0	0	0	0	0	0
IBPFAHIO_00430	tig00000001	414679	415449	-	771	0	0	0	0	0	0	0	0	0
IBPFAHIO_00431	tig00000001	415452	416333	-	882	0	0	0	0	0	0	0	0	0
IBPFAHIO_00432	tig00000001	416330	417379	-	1050	0	0	0	0	0	23	0	32	1
IBPFAHIO_00433	tig00000001	417829	418452	-	624	0	0	0	0	0	0	0	0	0
IBPFAHIO_00434	tig00000001	418502	419455	-	954	23	8	53	51	31	110	0	13	119
IBPFAHIO_00435	tig00000001	419709	421415	+	1707	0	4	0	0	0	0	0	11	0
IBPFAHIO_00436	tig00000001	421573	422475	-	903	0	0	0	0	0	0	0	0	0
IBPFAHIO_00437	tig00000001	422472	423176	-	705	0	0	0	0	0	0	0	2	0
IBPFAHIO_00438	tig00000001	423207	423848	-	642	0	0	0	0	0	0	0	0	0
IBPFAHIO_00439	tig00000001	424188	424817	-	630	0	0	0	0	0	0	0	0	0
IBPFAHIO_00440	tig00000001	424824	425540	-	717	0	0	0	0	0	0	0	0	0
IBPFAHIO_00441	tig00000001	425537	426469	-	933	0	0	0	0	0	0	0	0	0
IBPFAHIO_00442	tig00000001	426466	426819	-	354	0	0	0	0	0	0	0	0	0
IBPFAHIO_00443	tig00000001	426794	427240	-	447	0	0	0	0	0	0	0	0	0
IBPFAHIO_00444	tig00000001	427294	430479	-	3186	0	0	0	0	0	0	96	11	0
IBPFAHIO_00445	tig00000001	430484	431560	-	1077	0	0	0	0	0	0	0	26	0
IBPFAHIO_00446	tig00000001	431565	432845	-	1281	0	0	0	0	0	0	0	0	0
IBPFAHIO_00447	tig00000001	432864	433790	-	927	0	0	0	0	0	0	0	0	0
IBPFAHIO_00448	tig00000001	433803	435086	-	1284	2	0	0	0	0	0	0	34	37
IBPFAHIO_00449	tig00000001	435100	435639	-	540	0	0	0	0	0	0	0	0	0
IBPFAHIO_00450	tig00000001	435874	436785	-	912	0	0	0	0	0	0	0	0	0
IBPFAHIO_00451	tig00000001	436782	437246	-	465	0	0	0	0	0	0	0	0	0
IBPFAHIO_00452	tig00000001	437251	437949	-	699	0	0	0	74	0	0	0	1	1
IBPFAHIO_00453	tig00000001	437936	438322	-	387	0	0	0	0	0	0	0	0	0
IBPFAHIO_00454	tig00000001	438469	440139	-	1671	1	52	196	74	0	0	3	46	0
IBPFAHIO_00455	tig00000001	440322	440555	+	234	0	0	0	0	0	0	0	0	0
IBPFAHIO_00456	tig00000001	440654	441085	-	432	0	3	0	0	0	0	0	0	0
IBPFAHIO_00457	tig00000001	441164	441577	+	414	0	0	0	0	0	0	0	0	0
IBPFAHIO_00458	tig00000001	441615	442763	-	1149	0	0	0	0	0	0	0	0	0
IBPFAHIO_00459	tig00000001	442885	443481	-	597	0	0	0	0	0	0	0	0	0
IBPFAHIO_00460	tig00000001	443681	446323	-	2643	0	0	0	0	0	53	0	0	0
IBPFAHIO_00461	tig00000001	446711	447142	+	432	0	0	55	0	0	0	0	0	0
IBPFAHIO_00462	tig00000001	447187	448536	-	1350	0	0	0	0	0	15	0	25	0
IBPFAHIO_00463	tig00000001	448606	449769	-	1164	0	0	0	0	0	0	0	0	0
IBPFAHIO_00464	tig00000001	449898	450221	+	324	0	0	0	0	0	0	0	0	0
IBPFAHIO_00465	tig00000001	450404	451753	-	1350	0	67	0	0	0	33	129	0	0
IBPFAHIO_00466	tig00000001	451822	452775	-	954	0	34	47	0	1	0	0	0	0
IBPFAHIO_00467	tig00000001	452877	454067	-	1191	0	0	0	0	0	0	0	22	51
IBPFAHIO_00468	tig00000001	454491	454712	-	222	0	0	0	0	0	0	0	0	0
IBPFAHIO_00469	tig00000001	454712	455395	-	684	0	0	0	0	0	0	0	0	0
IBPFAHIO_00470	tig00000001	455476	456972	-	1497	0	0	0	0	0	0	0	0	0
IBPFAHIO_00471	tig00000001	457018	458184	-	1167	0	0	0	0	0	0	0	0	0
IBPFAHIO_00472	tig00000001	458782	459201	-	420	0	0	0	0	0	0	0	0	0
IBPFAHIO_00473	tig00000001	459291	459830	-	540	0	0	0	0	0	0	0	0	0
IBPFAHIO_00474	tig00000001	459894	460541	+	648	0	0	0	0	0	0	0	0	0
IBPFAHIO_00475	tig00000001	460531	462912	+	2382	0	0	0	0	0	0	0	0	0
IBPFAHIO_00476	tig00000001	463004	464299	-	1296	0	0	0	0	0	5	0	0	0
IBPFAHIO_00477	tig00000001	464767	465264	+	498	0	0	0	0	0	0	0	0	0
IBPFAHIO_00478	tig00000001	465390	466067	-	678	0	0	0	0	0	0	0	0	1
IBPFAHIO_00479	tig00000001	466074	466772	-	699	0	0	0	0	0	0	0	0	0
IBPFAHIO_00480	tig00000001	467040	468224	+	1185	0	0	0	0	0	0	0	0	0
IBPFAHIO_00481	tig00000001	468230	468673	-	444	0	0	0	0	0	0	0	0	0
IBPFAHIO_00482	tig00000001	468899	469186	-	288	0	0	0	0	0	0	0	0	0
IBPFAHIO_00483	tig00000001	469357	470709	-	1353	0	0	0	0	0	0	0	0	45
IBPFAHIO_00484	tig00000001	470982	471428	-	447	0	0	0	0	0	35	0	0	0
IBPFAHIO_00485	tig00000001	471664	472590	-	927	0	0	0	0	0	0	0	0	0
IBPFAHIO_00486	tig00000001	472730	473617	-	888	0	0	0	42	0	25	0	0	0
IBPFAHIO_00487	tig00000001	473799	474752	+	954	64	80	0	29	70	164	47	84	17
IBPFAHIO_00488	tig00000001	474930	476927	-	1998	0	9	0	0	0	17	0	0	0
IBPFAHIO_00489	tig00000001	477029	477280	-	252	0	0	0	0	0	0	0	0	0
IBPFAHIO_00490	tig00000001	477427	478050	+	624	20	0	0	0	0	61	0	20	0
IBPFAHIO_00491	tig00000001	478230	478448	+	219	0	0	0	0	0	0	0	0	0
IBPFAHIO_00492	tig00000001	478737	479249	-	513	0	0	0	0	0	0	0	0	0
IBPFAHIO_00493	tig00000001	479263	481560	-	2298	0	0	0	0	0	33	48	0	0
IBPFAHIO_00494	tig00000001	481702	482136	-	435	0	0	0	76	0	0	0	0	0
IBPFAHIO_00495	tig00000001	482146	482934	-	789	0	0	0	0	0	0	0	0	0
IBPFAHIO_00496	tig00000001	482931	483872	-	942	0	0	0	0	0	26	0	0	0
IBPFAHIO_00497	tig00000001	484049	484636	-	588	0	0	0	0	0	0	0	0	0
IBPFAHIO_00498	tig00000001	484857	486170	-	1314	0	0	0	0	0	0	0	0	0
IBPFAHIO_00499	tig00000001	486458	487468	+	1011	27	6	0	33	0	0	0	0	0
IBPFAHIO_00500	tig00000001	487553	488488	-	936	0	0	0	0	0	0	0	0	0
IBPFAHIO_00501	tig00000001	488674	489633	+	960	15	7	4	0	0	9	37	19	13
IBPFAHIO_00502	tig00000001	489719	490813	-	1095	0	0	0	0	0	0	0	0	0
IBPFAHIO_00503	tig00000001	491002	491763	+	762	0	0	0	0	0	0	0	0	0
IBPFAHIO_00504	tig00000001	491878	492318	-	441	0	0	0	0	0	0	0	0	0
IBPFAHIO_00505	tig00000001	492538	493293	+	756	0	0	0	0	0	0	0	0	0
IBPFAHIO_00506	tig00000001	493403	494416	-	1014	0	0	0	0	0	0	0	0	0
IBPFAHIO_00507	tig00000001	494581	495501	+	921	0	0	0	62	0	0	0	0	0
IBPFAHIO_00508	tig00000001	495781	496281	-	501	0	5	3	0	0	0	0	0	0
IBPFAHIO_00509	tig00000001	496388	496906	-	519	0	0	0	0	0	0	0	0	0
IBPFAHIO_00510	tig00000001	496907	498262	-	1356	0	0	0	0	0	0	0	0	0
IBPFAHIO_00511	tig00000001	498265	499098	-	834	0	0	0	0	0	0	0	0	0
IBPFAHIO_00512	tig00000001	499248	499904	-	657	0	0	0	0	0	0	0	0	0
IBPFAHIO_00513	tig00000001	499920	500567	-	648	0	0	0	0	0	0	0	0	0
IBPFAHIO_00514	tig00000001	500580	501395	-	816	0	0	0	0	0	0	0	5	0
IBPFAHIO_00515	tig00000001	501409	502146	-	738	14	0	0	0	0	0	0	0	0
IBPFAHIO_00516	tig00000001	502400	503410	+	1011	0	0	0	0	0	0	0	0	0
IBPFAHIO_00517	tig00000001	503580	506000	-	2421	0	0	0	0	0	0	0	0	0
IBPFAHIO_00518	tig00000001	506005	507048	-	1044	0	0	0	0	0	0	0	0	0
IBPFAHIO_00519	tig00000001	507357	507698	-	342	0	0	0	0	0	0	0	0	0
IBPFAHIO_00520	tig00000001	507767	511489	-	3723	0	2	0	0	0	37	0	0	0
IBPFAHIO_00521	tig00000001	511486	514071	-	2586	0	0	0	0	0	0	0	0	0
IBPFAHIO_00522	tig00000001	514029	515012	-	984	0	0	0	0	0	0	0	0	0
IBPFAHIO_00523	tig00000001	515283	516578	+	1296	22	15	0	7	11	13	8	4	3
IBPFAHIO_00524	tig00000001	516713	517543	-	831	0	0	0	0	0	0	0	0	0
IBPFAHIO_00525	tig00000001	517540	517971	-	432	0	0	0	0	0	0	0	0	0
IBPFAHIO_00526	tig00000001	518564	519160	+	597	0	0	0	18	0	4	0	0	0
IBPFAHIO_00527	tig00000001	519218	519700	-	483	0	0	0	0	0	0	0	0	0
IBPFAHIO_00528	tig00000001	519806	520003	-	198	0	0	0	0	0	0	0	0	0
IBPFAHIO_00529	tig00000001	520298	521056	+	759	0	0	0	0	0	0	0	0	0
IBPFAHIO_00530	tig00000001	521116	521544	+	429	0	0	0	0	0	0	0	0	0
IBPFAHIO_00532	tig00000001	521812	522183	-	372	0	0	0	0	0	0	0	0	0
IBPFAHIO_00533	tig00000001	522398	522583	+	186	0	0	0	0	0	0	0	0	0
IBPFAHIO_00534	tig00000001	522666	522854	-	189	128	0	0	0	0	0	0	0	99
IBPFAHIO_00535	tig00000001	522878	523141	-	264	0	0	0	0	0	0	0	0	0
IBPFAHIO_00536	tig00000001	523299	523556	+	258	0	0	0	0	0	0	0	0	0
IBPFAHIO_00537	tig00000001	523627	523818	-	192	0	0	0	0	0	0	0	0	0
IBPFAHIO_00538	tig00000001	523959	524279	-	321	0	0	0	0	0	0	0	0	0
IBPFAHIO_00539	tig00000001	524302	524736	-	435	0	0	0	0	0	0	0	0	0
IBPFAHIO_00540	tig00000001	525071	525709	+	639	0	0	0	0	0	0	0	0	0
IBPFAHIO_00542	tig00000001	526644	527144	+	501	0	0	0	0	0	0	0	0	0
IBPFAHIO_00543	tig00000001	527334	527678	-	345	0	0	0	0	0	0	0	0	0
IBPFAHIO_00544	tig00000001	527832	528770	-	939	0	6	54	0	0	76	0	73	2
IBPFAHIO_00545	tig00000001	528939	529430	+	492	0	0	0	0	0	0	0	0	0
IBPFAHIO_00546	tig00000001	529454	531829	-	2376	0	0	0	0	0	0	0	52	0
IBPFAHIO_00547	tig00000001	532155	532781	+	627	0	0	0	0	0	0	0	0	0
IBPFAHIO_00548	tig00000001	532804	533508	+	705	0	0	0	0	0	0	0	0	0
IBPFAHIO_00549	tig00000001	533700	534533	+	834	0	0	0	0	0	0	0	0	0
IBPFAHIO_00550	tig00000001	534730	536658	+	1929	0	0	0	0	0	0	0	11	0
IBPFAHIO_00551	tig00000001	536796	537251	+	456	0	0	0	0	0	0	0	0	0
IBPFAHIO_00552	tig00000001	537721	537990	+	270	0	0	0	0	0	17	0	39	20
IBPFAHIO_00553	tig00000001	538390	538644	+	255	0	0	0	0	0	0	0	0	0
IBPFAHIO_00554	tig00000001	538733	539779	-	1047	0	0	0	0	0	0	0	0	0
IBPFAHIO_00555	tig00000001	539817	542090	-	2274	0	0	0	0	0	0	0	0	0
IBPFAHIO_00556	tig00000001	542083	542622	-	540	0	0	0	0	0	0	0	0	0
IBPFAHIO_00557	tig00000001	542758	542976	-	219	0	0	0	0	0	0	0	0	0
IBPFAHIO_00558	tig00000001	542973	543218	-	246	0	0	0	0	0	0	0	0	0
IBPFAHIO_00559	tig00000001	543334	543951	-	618	103	0	0	0	0	0	0	0	0
IBPFAHIO_00560	tig00000001	544221	545264	-	1044	0	40	0	0	0	0	38	0	0
IBPFAHIO_00561	tig00000001	545254	545745	-	492	0	0	0	0	0	0	0	0	0
IBPFAHIO_00562	tig00000001	545742	546302	-	561	0	0	0	0	0	0	0	0	0
IBPFAHIO_00563	tig00000001	546421	546759	-	339	0	0	0	0	0	0	0	0	0
IBPFAHIO_00564	tig00000001	546743	547189	-	447	0	28	138	0	0	0	0	0	0
IBPFAHIO_00565	tig00000001	547170	548294	-	1125	0	0	0	0	0	0	0	0	0
IBPFAHIO_00566	tig00000001	548315	551743	-	3429	0	1	0	0	7	0	0	7	0
IBPFAHIO_00567	tig00000001	551769	552932	-	1164	0	0	0	0	0	0	191	0	56
IBPFAHIO_00568	tig00000001	552935	553237	-	303	0	0	0	0	0	0	0	0	0
IBPFAHIO_00569	tig00000001	553351	555123	-	1773	0	0	0	0	0	0	0	0	0
IBPFAHIO_00570	tig00000001	555384	557213	-	1830	0	0	0	0	0	0	0	0	0
IBPFAHIO_00571	tig00000001	557381	558139	-	759	0	0	0	0	0	0	0	0	0
IBPFAHIO_00572	tig00000001	558154	558429	-	276	0	0	0	0	0	0	0	0	0
IBPFAHIO_00573	tig00000001	558591	559997	-	1407	0	0	0	0	0	0	0	0	0
IBPFAHIO_00574	tig00000001	560005	561648	-	1644	0	0	0	0	0	0	0	0	0
IBPFAHIO_00575	tig00000001	561673	562650	-	978	0	0	0	0	0	0	0	0	26
IBPFAHIO_00576	tig00000001	562653	563762	-	1110	0	0	0	0	0	0	0	0	0
IBPFAHIO_00577	tig00000001	564223	565647	-	1425	0	0	0	0	0	0	29	0	0
IBPFAHIO_00578	tig00000001	565911	566888	-	978	0	0	0	0	0	0	0	0	0
IBPFAHIO_00579	tig00000001	567145	568350	-	1206	29	65	40	37	51	140	0	48	0
